stateName,cityName,newHomeName,developerName,developerAddress,developerPhone,developerWebsite,unitName,unitStyle,br,ba,sqft,price,pps
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23528 UNBRIDLED LOOP,Detached Bungalow,4,2,1787,292364,164
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23711 UNBRIDLED LOOP,Detached Bungalow,4,2,1787,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Cali,Detached Bungalow,4,2,1787,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23640 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,292364,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23649 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,11074 ALYSHEBA LANE,Detached Bungalow,4,2,1791,292364,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23596 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23627 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23620 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,292364,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,11075 ALYSHEBA LANE,Detached Bungalow,4,2,1791,292364,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23609 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23677 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23719 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,11087 ALYSHEBA LANE,Detached Bungalow,4,2,1791,292364,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23544 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,292364,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23661 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23572 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23579 UNBRIDLED LOOP,Detached Bungalow,4,2,1791,291900,163
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,10842 WINNING COLORS TRAIL,Detached Bungalow,4,2,1948,329375,169
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,10696 WINNING COLORS TRAIL,Detached Bungalow,4,2,1948,330140,169
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Isabella,Detached Bungalow,4,2,1948,369900,190
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,10670 WINNING COLORS TRAIL,Detached Bungalow,4,2,2018,337306,167
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Delray,Detached Bungalow,4,2,2018,379900,188
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23736 UNBRIDLED LOOP,Detached Bungalow,4,2,2031,302476,149
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23591 UNBRIDLED LOOP,Detached Bungalow,4,2,2031,299476,147
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23703 UNBRIDLED LOOP,Detached Bungalow,4,2,2031,299476,147
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23604 UNBRIDLED LOOP,Detached Bungalow,4,2,2031,302476,149
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,23669 UNBRIDLED LOOP,Detached Bungalow,4,2,2031,298900,147
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Ryder,Detached Bungalow,4,2,2031,286900,141
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Jasmine,Detached Bungalow,4,2,2091,369900,177
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Destin,Detached Bungalow,4,3,2304,379900,165
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,10710 WINNING COLORS TRAIL,Detached Bungalow,4,2,2306,362920,157
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,10779 WINNING COLORS TRAIL,Detached Bungalow,4,2,2306,368945,160
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Victoria,Detached Bungalow,4,2,2306,365900,159
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,11081 SECRETARIAT BOULEVARD,Detached Bungalow,4,3,2486,392276,158
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,11055 SECRETARIAT BOULEVARD,Detached Bungalow,4,3,2486,393276,158
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Hawthorne,Detached Bungalow,4,3,2486,383900,154
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,11099 SECRETARIAT BOULEVARD,Detached Bungalow,4,3,2495,397175,159
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,11019 SECRETARIAT BOULEVARD,Detached Bungalow,4,3,2495,398475,160
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,AVERY,Detached Bungalow,4,3,2495,393900,158
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Camden,Detached Bungalow,4,3,2785,393900,141
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,11044 NATIVE DANCER WAY,Detached Bungalow,5,3,2409,376500,156
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Kaden,Detached Bungalow,5,3,2409,373900,155
Alabama,Daphne,Jubilee Farms,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The McKenzie,Detached Bungalow,5,3,3113,404900,130
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Destin,Detached Bungalow,4,3,2304,377900,164
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,10905 CENTIPEDE DRIVE,Detached Bungalow,4,3,2304,378250,164
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26609 BUFFALO COURT,Detached Bungalow,4,3,2304,381230,165
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26664 BUFFALO COURT,Detached Bungalow,4,3,2304,381230,165
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Hawthorne,Detached Bungalow,4,3,2486,390900,157
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,10978 CENTIPEDE DRIVE,Detached Bungalow,4,3,2486,399220,161
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26663 BUFFALO COURT,Detached Bungalow,4,3,2486,400220,161
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,27000 AUGUSTINE DRIVE,Detached Bungalow,4,3,2486,394220,159
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26642 BUFFALO COURT,Detached Bungalow,4,3,2486,395220,159
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26717 ZOYSIA COURT,Detached Bungalow,4,3,2486,394220,159
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Azalea,Detached Two+ Story,4,3,2496,null,0
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26758 ZOYSIA COURT,Detached Two+ Story,4,3,2496,384900,154
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Camden,Detached Bungalow,4,3,2785,402900,145
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26685 BUFFALO COURT,Detached Bungalow,4,3,2785,411724,148
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26610 BUFFALO COURT,Detached Bungalow,4,3,2785,412725,148
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26603 BUFFALO COURT,Detached Bungalow,4,3,2785,411025,148
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26647 BUFFALO COURT,Detached Bungalow,4,3,2785,412725,148
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,26733 ZOYSIA COURT,Detached Bungalow,4,3,2785,410142,147
Alabama,Daphne,St. Augustine,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,27005 AUGUSTINE DRIVE,Detached Bungalow,4,3,2785,410142,147
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,The Covington A,Two+ Story,3,2,1940,269900,139
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,3235 Mcclellan Way SE,Two+ Story,3,2,1971,269900,137
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,3231 Mcclellan Way SE,Two+ Story,3,2,1971,269900,137
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,3229 Mcclellan Way SE,Two+ Story,3,2,1988,279900,141
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,3225 Mcclellan Way SE,Two+ Story,3,2,1988,269900,136
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,3223 Mcclellan Way SE,Two+ Story,3,2,1988,269900,136
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,3233 Mcclellan Way,Two+ Story,3,2,1988,269900,136
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,3237 Mcclellan Way SE,Two+ Story,3,2,1988,279900,141
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,The Montgomery,Detached Bungalow,3,2,1895,299900,158
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,The Kirkland,Detached Bungalow,3,2,2065,324900,157
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,3023 Henry Road SE,Detached Two+ Story,3,2,2065,334900,162
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,The Rockford,Detached Bungalow,3,2,2270,329900,145
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,3029 Henry Road SE,Detached Two+ Story,3,2,2270,334900,148
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,The Lanier,Detached Bungalow,4,3,2395,344900,144
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,The Harrison,Detached Bungalow,4,3,2661,359900,135
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,3025 Henry Road SE,Detached Two+ Story,4,3,2661,374900,141
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,The Emory,Detached Two+ Story,4,3,3593,409900,114
Alabama,Decatur,River Road Estates,Davidson Homes,"336 James Record Road Southwest, Huntsville, Alabama, 35824, United States",877-999-2009,http://davidsonhomesllc.com/,The Madison A,Detached Two+ Story,5,4,3199,389900,122
Alabama,Elberta,Elberta,Maronda Homes,"11 Timberglen Drive, Imperial, Pennsylvania, 15126, United States",866-617-4642,http://www.marondahomes.com,11425 Tall Timbers Lane,Detached Two+ Story,4,3,2203,419900,191
Alabama,Elberta,Elberta,Maronda Homes,"11 Timberglen Drive, Imperial, Pennsylvania, 15126, United States",866-617-4642,http://www.marondahomes.com,Huntington,Detached Bungalow,4,3,2286,412000,180
Alabama,Fairhope,Fairhope,Maronda Homes,"11 Timberglen Drive, Imperial, Pennsylvania, 15126, United States",866-617-4642,http://www.marondahomes.com,21819 Veranda Blvd,Detached Two+ Story,4,3,3028,739900,244
Alabama,Fairhope,Fairhope,Maronda Homes,"11 Timberglen Drive, Imperial, Pennsylvania, 15126, United States",866-617-4642,http://www.marondahomes.com,Sienna,Detached Two+ Story,4,3,3029,582300,192
Alabama,Fairhope,Fairhope,Maronda Homes,"11 Timberglen Drive, Imperial, Pennsylvania, 15126, United States",866-617-4642,http://www.marondahomes.com,Livorno,Detached Bungalow,4,3,3130,686700,219
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,13216 SHOSHONEY CIRCLE,Detached Bungalow,4,2,1835,321180,175
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,13204 SHOSHONEY CIRCLE,Detached Bungalow,4,2,1835,321900,175
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,13169 SHOSHONEY CIRCLE,Detached Bungalow,4,2,1835,326900,178
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,13192 SHOSHONEY CIRCLE,Detached Bungalow,4,2,1884,326900,174
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,13147 SHOSHONEY CIRCLE,Detached Bungalow,4,2,1948,334900,172
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,13144 SHOSHONEY CIRCLE,Detached Bungalow,4,2,1948,336202,173
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21021 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2304,387428,168
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21020 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2304,383428,166
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21224 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2304,383428,166
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21093 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2304,388428,169
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21178 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2304,383428,166
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21028 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2304,383428,166
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21104 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2304,383428,166
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Hawthorne,Detached Bungalow,4,3,2486,387000,156
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21056 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2486,400706,161
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21107 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2486,395706,159
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21192 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2486,395706,159
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21006 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2486,395706,159
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Camden,Detached Bungalow,4,3,2785,412000,148
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21121 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2785,425722,153
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21042 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2785,420722,151
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21160 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2785,425722,153
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21207 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2785,423722,152
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21234 YOSEMTIE BOULEVARD,Detached Bungalow,4,3,2785,420722,151
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21007 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2785,420722,151
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,20958 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2785,423017,152
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21179 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2785,425722,153
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21208 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2785,420722,151
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21911 LANDRY LANE,Detached Bungalow,4,3,2785,430722,155
Alabama,Fairhope,Fairhope Falls,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,21057 YOSEMITE BOULEVARD,Detached Bungalow,4,3,2785,425722,153
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,697 CALIBRE STREET,Detached Bungalow,4,3,2304,398328,173
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,705 CALIBRE STREET,Detached Bungalow,4,3,2304,398328,173
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,696 CALIBRE STREET,Detached Bungalow,4,3,2304,398328,173
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Destin,Detached Bungalow,4,3,2304,394900,171
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Victoria,Detached Bungalow,4,2,2306,390900,170
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,684 CALIBRE STREET,Detached Bungalow,4,3,2495,408368,164
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,701 CALIBRE STREET,Detached Bungalow,4,3,2495,408368,164
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,AVERY,Detached Bungalow,4,3,2495,404900,162
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,692 CALIBRE STREET,Detached Bungalow,4,3,2785,433622,156
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,688 CALIBRE STREET,Detached Bungalow,4,3,2785,433570,156
Alabama,Fairhope,Riverhorse,D.R. Horton,"1341 Horton Circle, Arlington, Texas, 76011, United States",817-390-8200,http://www.drhorton.com/,The Camden,Detached Bungalow,4,3,2785,429900,154
Alabama,Fairhope,Spanish Fort,Maronda Homes,"11 Timberglen Drive, Imperial, Pennsylvania, 15126, United States",866-617-4642,http://www.marondahomes.com,Drexel,Detached Bungalow,3,2,1988,362935,183
Alabama,Fairhope,Spanish Fort,Maronda Homes,"11 Timberglen Drive, Imperial, Pennsylvania, 15126, United States",866-617-4642,http://www.marondahomes.com,Miramar,Detached Bungalow,4,2,2151,405700,189
